Id,StatusId,OfficialName,DisplayName,TrimmedName,ShortDescription,Description,DUNS,MIC,PrimaryContactId,PrimaryWeb,PrimaryPhone,PrimaryFax,PrimaryAddressId,ImageName,PreferredContactMethod,AllowEmail,AllowPhone,AllowFax,AllowMail,CreatedOn,CreatedBy,AssessmentType,IsCertified,DeletedOn,DeletedBy,Name,Address,Address2,City,PostalCode,Lat,Lng,State,Country,Certified,AccountTypes,Brands
2113,1,Dans Boats,Dans Boats (St.Peters),dansboats,,,,,92BB5D1A-5D1F-427E-8082-379FBF0EBF0F,www.dansboats.com,636-970-DANS,636-970-0070,1673,,1,1,1,1,1,2006-03-17 17:19:22.900,,US,0,,,Dans Boats,151 N Service Rd,,St.Peters,63376,38.7998697124033,-90.6367947011768,MO,US,0,3,
2114,1,U.S. Marine Sales,U.S. Marine Sales (Olympia),usmarinesales,,,,,F1D1F712-2EC2-4DC6-AAEE-82444F57A856,usmarinesales.com,360-455-0788,360-455-0786,1674,,1,1,1,1,1,2006-03-17 18:14:24.557,,US,0,,,U.S. Marine Sales,3525 Pacific Avenue,,Olympia,98501,47.041848738574,-122.845501128667,WA,US,0,3,
2115,1,Redondo Marine Hardware,Redondo Marine Hardware (Redondo Beach),redondomarinehardware,,,,,923F32DC-2A3E-481C-AF95-822E528F43EE,redondomarine.com,310 376 0512,310 376 5718,1675,,1,1,1,1,1,2006-03-17 18:27:30.620,,US,0,,,Redondo Marine Hardware,1010 N Catalina Ave,,Redondo Beach,90277 2144,33.8511005455002,-118.391056657659,CA,US,0,3,
2129,1,Baywood Marina,Baywood Marina (Brick),baywoodmarina,,,,,B1EF0B38-5887-40D2-A005-2D7F3A0511B7,www.baywoodmarina.com,732-477-3322,732-477-1441,1676,,1,1,1,1,1,2006-03-18 08:19:44.550,,US,0,,,Baywood Marina,63 Pilot Drive,,Brick,08723,40.0262574986358,-74.093919437055,NJ,US,0,3,
2130,1,Southeastern Marine,Southeastern Marine (Richmond),southeasternmarine,We sell ,,,,37174014-6F42-4F21-8D5F-F0C4173B70C0,http://www.southeasternmarine.net,804-226-1111,,1677,,1,1,1,1,1,2006-03-18 08:28:38.377,,US,0,,,Southeastern Marine,3819 Williamsburg Rd.,,Richmond,23231,37.518369129758,-77.3616868416642,VA,US,0,3,
2131,1,"Taylor Marine Center, Inc.","Taylor Marine Center, Inc. (Milford)",taylormarinecenter,"Our Milford, Delaware store offers both Grady-White and Boston Whaler boats, as well as Honda and Yamaha outboard engines. Our Ocean City, Maryland store also offers Grady-White boats as well as World Class Catamarans.",,,,4592A664-C06F-44ED-93C7-19ACA8EC0985,www.taylormarinecenter.com,302-422-9177,302-422-9327,1678,,1,1,1,1,1,2006-03-18 08:48:56.250,,US,0,,,"Taylor Marine Center, Inc.",22699 Argos Corner Rd.,,Milford,19963,38.8752989065024,-75.3539732257065,DE,US,1,3,
2131,1,"Taylor Marine Center, Inc.","Taylor Marine Center, Inc. (Milford)",taylormarinecenter,"Our Milford, Delaware store offers both Grady-White and Boston Whaler boats, as well as Honda and Yamaha outboard engines. Our Ocean City, Maryland store also offers Grady-White boats as well as World Class Catamarans.",,,,4592A664-C06F-44ED-93C7-19ACA8EC0985,www.taylormarinecenter.com,302-422-9177,302-422-9327,1678,,1,1,1,1,1,2006-03-18 08:48:56.250,,US,0,,,"Taylor Marine Center, Inc.",22699 Argos Corner Rd.,,Milford,19963,38.8752989065024,-75.3539732257065,DE,US,0,3,
2132,1,Boat City Marine,Boat City Marine (Portage),boatcitymarine,,,,,33051AB9-0587-44E9-988E-374DFDBF6FEC,www.boatcitymarine.com,269-327-3008,269-327-0880,1679,,1,1,1,1,1,2006-03-18 08:49:29.660,,US,0,,,Boat City Marine,8725 Portage Rd.,,Portage,49002,42.1901160692092,-85.5621280723974,MI,US,0,3,
2133,1,Terpstra's Blue Water Marine,Terpstra's Blue Water Marine (Griffith),terpstrasbluewatermarine,,,,,9B0AC606-2367-4A05-A0E4-24B5D4EAD17D,terpstrasmarine.com,800.219.2628,219.838.4520,1681,,1,1,1,1,1,2006-03-18 09:18:48.237,,US,0,,,Terpstra's Blue Water Marine,45th & Colfax St.,,Griffith,46319,41.5372080411639,-87.4131093374709,IN,US,0,3,
2134,1,CANNONS MARINA,CANNONS MARINA (LONGBOAT KEY),cannonsmarina,,,,,E4677F1B-06C4-42D7-AF80-D731B23B9087,cannons.com,9413831311,9413835600,1682,,1,1,1,1,1,2006-03-18 09:31:37.673,,US,0,,,Cannons Marina,6040 GULF OF MEXICO DR.,,LONGBOAT KEY,34228,0,0,FL,US,1,3,
2135,1,Marineland Boating Center,Marineland Boating Center (Waco),marinelandboatingcenter,,,,,D5C236A8-B09C-488F-81DF-0BD98A97DA57,,,,1683,,1,1,1,1,1,2006-03-18 09:37:04.517,,US,0,,,Marineland Boating Center,5098 S. Loop 340,,Waco,76706,31.4486054106103,-97.0873551269311,TX,US,0,3,
2136,1,"Carolina Wind Yachting Center, Inc","Carolina Wind Yachting Center, Inc (Washington)",carolinawindyachtingcenter,"Carolina Wind offers new boat sales, brokerage, charters, marina, and ASA sailing school. Visit online at www.carolinawind.com.",,,,8031AF30-87A1-4EA8-A0A0-EDE97871F230,www.carolinawind.com,252.946.4653,252.946.8841,1684,,1,1,1,1,1,2006-03-18 09:42:39.750,,US,0,,,"Carolina Wind Yachting Center, Inc",411 West Main Street,,Washington,27889,35.5441883275305,-77.0596831973229,NC,US,0,3,
2138,1,"Defender Industries, Inc.","Defender Industries, Inc. (Waterford)",defenderindustries,,,,,B28FEB76-BA15-4D8B-8BE6-CE0E773339B5,http://www.defender.com,800-628-8225,800-654-1616,1686,,1,1,1,1,1,2006-03-18 10:58:21.923,,US,0,,,"Defender Industries, Inc.",42 Great Neck Road,,Waterford,06385,41.3368376116724,-72.1366194473611,CT,US,0,1;3,615
2139,1,B & L Marine,B & L Marine (Monroe),blmarine,,,,,8C831816-0EFA-48E7-82AF-2F47CD4642DA,,318-343-1250,318-343-5804,1687,,1,1,1,1,1,2006-03-18 11:27:03.987,,US,0,,,B & L Marine,110 Old Bastrop Rd.,,Monroe,71203,32.5291310920226,-92.0342035940372,LA,US,0,3,
2140,1,"BUD'S PLACE, INC.","BUD'S PLACE, INC. (OSAGE BEACH)",budsplace,,,,,483BA857-1B12-4F94-90C7-A006DFF69EBF,www.budsplacelakeozark.com,573-348-0348,573-348-4945,1688,,1,1,1,1,1,2006-03-18 12:14:47.737,,US,0,,,"BUD'S PLACE, INC.",4773 HIGHWAY 54,,OSAGE BEACH,65065,38.137959495032,-92.6359227693478,MO,US,0,3,
2141,1,"Symbol Yacht Sales, Inc. NE","Symbol Yacht Sales, Inc. NE (Warwick)",symbolyachtsalesne,"Importer/Dealer for Symbol Yachts - Semi custom  50' to 88' Pilothouse and Motoryacht models, American contemporary ",,,,152B8448-C8B0-4DA9-9785-4A1F680BFCEC,symbolyachtsales.com,401 737 2233,401 73 2207,1689,,1,1,1,1,1,2006-03-18 13:18:36.063,,US,0,,,"Symbol Yacht Sales, Inc. NE",138 Wharf Road,,Warwick,02889,41.6977994489293,-71.3908789032116,RI,US,0,3,
2142,1,CLARK BOAT & MOTOR inc.,CLARK BOAT & MOTOR inc. (EAST ALTON),clarkboatmotor,"Boats, Motors, Trailers, Accessories ",,,,37674F04-F12B-4225-A392-82A0A6A9DE30,www.clarkboat.com,618-259-8712,618-259-8108,1690,,1,1,1,1,1,2006-03-18 13:27:25.690,,US,0,,,CLARK BOAT & MOTOR inc.,201 WEST ST. LOUIS AVE,,EAST ALTON,62024,38.8795472841661,-90.1104466633573,IL,US,0,3,
2143,1,Oak Hill Marina,Oak Hill Marina (Arnolds Park),oakhillmarina,"The knowledgeable staff at Oak Hill Marina can meet any of your boating needs from sales to service and even storage! At Oak Hill Marina, your satisfaction is our first priority. Our beautiful two level showroom on the shores of Lake Okoboji in Northwest Iowa displays over 25 current models of Chaparral, Regal, Mastercraft, Formula, Bayliner, Yamaha jetboats, Bennington Pontoons and Kawasaki watercraft.  Laugh, Share, Reconnect.",,,,AAAB06EE-F2B0-4143-82F1-F4B1370C0456,http://www.oakhillmarina.com,712-332-2701,712-332-7036,1691,,1,1,1,1,1,2006-03-18 13:38:07.207,,US,0,,,Oak Hill Marina,176 HWY 71 South,P.O. Box 488,Arnolds Park,51331,0,0,IA,US,1,3,
2144,1,DUNHAMS BAY SEA RAY/ SILVERTON,DUNHAMS BAY SEA RAY/ SILVERTON (LATHAM),dunhamsbaysearaysilverton,,,,,F0F52E55-0F4D-43E5-9B86-34B8765187DA,www.dunhamsbaysearay.com,5187856172,5187856567,1692,,1,1,1,1,1,2006-03-18 15:15:37.347,,US,0,,,DUNHAMS BAY SEA RAY/ SILVERTON,889 TROY-SCHENECTADY ROAD,,LATHAM,12110,42.761130129106,-73.79112349077,NY,US,0,3,
2146,1,JOHNSON MARINE,JOHNSON MARINE  (ONTARIO),johnsonmarine,,,,,77E64585-500B-4948-8209-9A28F4FF9805,johnson-marine.com,909-986-1189,909-984-3037,1695,,1,1,1,1,1,2006-03-18 19:30:26.517,,US,0,,,JOHNSON MARINE ,1237 W. HOLT BLVD.,,ONTARIO,91762,0,0,CA,US,0,3,
2147,1,"Marine Max, Inc. Brick","MARINEMAX, INC. (BRICK)",marinemaxbrick,"Dealer for: Sea Ray,Meridian,Bertram,Ferretti Group Product.
Located on the Manasquan River, we are a full service boat dealership with marina, equipped to handle all of your boating needs",,,,CE1E7452-E506-4865-8D69-6E9DB6E2BB3A,,,,1696,,1,1,1,1,1,2006-03-19 11:38:45.113,,US,0,,,"MARINEMAX, INC.",1500 RIVERSIDE DRIVE,,BRICK,08724,40.0973836735577,-74.0886397008266,NJ,US,0,3,
2148,1,The Boat Locker,The Boat Locker (Franklin),boatlocker,"This long time family owned business is located in Historic Downtown Franklin, Tn. We Deal in ""No Hassle Packages"" for Hobie Kayaks, Old Town Canoes, Runabouts, Deck Boats, Starcraft and Sylvan Pontoon Boats, Fishing Boats, and Catalina and Hunter Sailboats for pleasure and racing. The Freeman Family has been racing sailboats for decades and also they offer sailing lessons for fun or competition.
 Used Boats also available.",,,,EE9E9800-041E-406A-876D-8487F6EE1C5F,www.theboatlocker.com,615 791-1780,615-791-1788,1697,,1,1,1,1,1,2006-03-19 11:44:19.987,,US,0,,,The Boat Locker,98 E Main St,,Franklin,37064,35.9265115814165,-86.8662365811954,TN,US,0,3,
2149,1,Arrowhead Yacht Club & Marina,Arrowhead Yacht Club & Marina (Ketchum),arrowheadyachtclubmarina,,,,,42553F4E-DAF2-4AE3-BFFF-DF78BCD798EA,www.arrowheadok.com,918-782-3292,918-782-2317,3167,,1,1,1,1,1,2006-03-19 15:42:12.067,,US,0,,,Arrowhead Boat Sales,P.O. Box 600,,Ketchum,74349,0,0,OK,US,0,3,
2150,1,"Spencer's Bayside Marina, LLC.","Spencer's Bayside Marina, LLC. (Waretown)",spencersbaysidemarina,"Marina, Ship Store, Pump Out, Ice, WiFi, Panga Boat Sales",,,,227AA614-8D8A-4551-BE2F-087F09BE5D24,,609-693-0100,609-971-8584,1699,,1,1,1,1,1,2006-03-19 15:47:53.770,,US,0,,,"Spencer's Bayside Marina, LLC. ",65 Pennsylvania Ave,,Waretown,08758,39.792477,-74.186953,NJ,US,0,3,
2151,1,"DiMillo's Old Port Yacht Sales, Inc","DiMillo's Old Port Yacht Sales, Inc (Portland)",dimillosoldportyachtsales,,,,,B5E879E3-127F-47B3-9007-BF3EEFA57E7B,www.dimillos.com,207 773 7632,207 773 4207,1700,,1,1,1,1,1,2006-03-20 06:57:07.213,,US,0,,,"DiMillo's Old Port Yacht Sales, Inc",One Long Wharf,,Portland,04101,43.6560829858636,-70.2519790100578,ME,US,0,3,
2152,1,DiMillo's New York Yacht Sales,DiMillo's New York Yacht Sales (Freeport),dimillosnewyorkyachtsales,,,,,26210E9E-8C66-4BAE-A8E0-C50E4CD4683E,www.dimillos.com,516 623 6256,516 868 7332,1701,,1,1,1,1,1,2006-03-20 07:00:22.683,,US,0,,,DiMillo's New York Yacht Sales,116 Woodcleft Avenue,,Freeport,11520,40.6366749198544,-73.5825636644636,NY,US,0,3,
2153,1,"Strong's Marine, LLC","Strong's Marine, LLC (Mattituck)",strongsmarine,"Family owned and operated for Four Generations, since 1945.  Serving the North and South Forks of Long Island, NY.  ",,,,1D5A37D7-64A3-4DD2-9DA3-5F0E3CB43649,http://www.strongsmarine.com,631-298-4770,631-298-3801,1702,,1,1,1,1,1,2006-03-20 07:01:50.027,,US,0,,,"Strong's Marine, LLC",Camp Mineola Rd.,PO Box 1409,Mattituck,11952,0,0,NY,US,1,3,
2153,1,"Strong's Marine, LLC","Strong's Marine, LLC (Mattituck)",strongsmarine,"Family owned and operated for Four Generations, since 1945.  Serving the North and South Forks of Long Island, NY.  ",,,,1D5A37D7-64A3-4DD2-9DA3-5F0E3CB43649,http://www.strongsmarine.com,631-298-4770,631-298-3801,1702,,1,1,1,1,1,2006-03-20 07:01:50.027,,US,0,,,"Strong's Marine, LLC",Camp Mineola Rd.,PO Box 1409,Mattituck,11952,0,0,NY,US,0,3,
2153,1,"Strong's Marine, LLC","Strong's Marine, LLC (Mattituck)",strongsmarine,"Family owned and operated for Four Generations, since 1945.  Serving the North and South Forks of Long Island, NY.  ",,,,1D5A37D7-64A3-4DD2-9DA3-5F0E3CB43649,http://www.strongsmarine.com,631-298-4770,631-298-3801,1702,,1,1,1,1,1,2006-03-20 07:01:50.027,,US,0,,,"Strong's Marine, LLC",Camp Mineola Rd.,PO Box 1409,Mattituck,11952,0,0,NY,US,0,3,
2154,1,Bridgewater Boats,Bridgewater Boats (Spirit Lake),bridgewaterboats,,,,,99024BD6-7E29-4F8E-A133-CCFA203F1B2A,bridgewaterboats.com,712-336-3905,712-336-3906,1703,,1,1,1,1,1,2006-03-20 07:30:56.633,,US,0,,,Bridgewater Boats,3120 18th Street,,Spirit Lake,51360,43.4225895539921,-95.1176993250286,IA,US,0,3,
2155,1,Bud's Place,Bud's Place (St. Charles),budsplace,,,,,B3AC0C95-4ECA-48AC-AF57-E2AC4C86A812,www.budsplaceboats.com,636-916-4411,636-916-3111,1704,,1,1,1,1,1,2006-03-20 08:27:06.707,,US,0,,,Bud's Place,3550 West Clay,,St. Charles,63301,38.7908982589285,-90.551792996956,MO,US,0,3,
2156,1,"BOYD'S MARINE, INC","BOYD'S MARINE, INC (DOTHAN)",boydsmarine,,,,,DA842421-544A-4A8C-9180-4CB9445A61FD,www.boydsmarine.com,334-794-2598,334-712-2897,1705,,1,1,1,1,1,2006-03-20 08:40:54.453,,US,0,,,"BOYD'S MARINE, INC",2481 HWY 431 NORTH,,DOTHAN,36303,31.2566975855005,-85.3876235692928,AL,US,0,3,
2156,1,"BOYD'S MARINE, INC","BOYD'S MARINE, INC (DOTHAN)",boydsmarine,,,,,DA842421-544A-4A8C-9180-4CB9445A61FD,www.boydsmarine.com,334-794-2598,334-712-2897,1705,,1,1,1,1,1,2006-03-20 08:40:54.453,,US,0,,,"BOYD'S MARINE, INC",2481 HWY 431 NORTH,,DOTHAN,36303,31.2566975855005,-85.3876235692928,AL,US,0,3,
2157,1,Lighthouse Marine Supply,Lighthouse Marine Supply (Riverhead),lighthousemarinesupply,"For all your marine engine parts ,,,,F7E2D0FA-303B-443F-A083-3F88CF34481B,www.partman.com,1-800-382-9335,631-722-5719,1706,,1,1,1,1,1,2006-03-20 08:44:57.707,,US,0,,,"Lighthouse Marine Distributors, Inc.",29 Edgar Avenue,,Riverhead,11901,40.938875,-72.621372,NY,US,0,3,
2158,1,"Port of Egypt Marine, Inc","Port of Egypt Marine, Inc (Southold)",portofegyptmarine,,,,,CA016DDE-37EE-40B6-979A-4B0B3457C17F,poemarine.com,631-765-2445,631-765-2592,1707,,1,1,1,1,1,2006-03-20 08:45:02.503,,US,0,,,"Port of Egypt Marine, Inc",62300 Main Rd,,Southold,11971,41.0774475175628,-72.4022523343721,NY,US,0,3,
2159,1,Emerald Coast Marine,Emerald Coast Marine (Pensacola),emeraldcoastmarine,,,,,8C514C72-8791-4372-BC7D-69452CDF8B8A,emeraldcoastmarine.com,850-456-8196,850-455-8318,1709,,1,1,1,1,1,2006-03-20 09:04:47.300,,US,0,,,Emerald Coast Marine,4610 Saufley Field Road,,Pensacola,32526,30.4612537547608,-87.3066813298237,FL,US,0,3,
2160,1,midway marine,midway marine (shreveport),midwaymarine,,,,,AF77F07E-566C-4A0E-B8AF-8CBFA2BCC5A3,www.midwaymarine.com,318-636-7006,318-636-5894,1710,,1,1,1,1,1,2006-03-20 09:12:37.423,,US,0,,,midway marine,2446 midway street,,shreveport,71108,32.4709037293482,-93.7744948134214,LA,US,0,3,
2161,1,The Boatman Marine,The Boatman Marine (Owensboro),boatmanmarine,,,,,7B96B970-A96B-479F-B848-5E74F208BCC4,boatmanmarine.net,270-683-0161,270-683-5251,1711,,1,1,1,1,1,2006-03-20 09:15:45.207,,US,0,,,The Boatman Marine,3900 W. Parrish ave.,,Owensboro,42301,37.7540892032989,-87.170582980422,KY,US,0,3,
2162,1,Shy Beaver Boat Center,Shy Beaver Boat Center (James Creek),shybeaverboatcenter,,,,,729D1AB4-5A30-477B-BB71-663A5DFD0649,shybeaver.com,814-658-3777,814-658-3877,1712,,1,1,1,1,1,2006-03-20 09:19:43.203,,US,0,,,Shy Beaver Boat Center,RR 1 Box 178A,,James Creek,16657,40.3457498423469,-78.1824501836571,PA,US,0,3,
2163,1,High Rock Boat Dock Marina,High Rock Boat Dock Marina (Lexington),highrockboatdockmarina,Boat Sales and full Service Marina,,,,61B8F8C7-6CD0-4952-8C92-2346A8E144B0,www.hrbdm.com,336-357-5906,336-357-3547,1770,,1,1,1,1,1,2006-03-20 09:21:52.923,,US,0,,,High Rock Boat Dock Marina,6055 NC Hwy 8,,Lexington,27292,35.7472566817441,-80.1872677994068,NC,US,0,3,
2163,1,High Rock Boat Dock Marina,High Rock Boat Dock Marina (Lexington),highrockboatdockmarina,Boat Sales and full Service Marina,,,,61B8F8C7-6CD0-4952-8C92-2346A8E144B0,www.hrbdm.com,336-357-5906,336-357-3547,1770,,1,1,1,1,1,2006-03-20 09:21:52.923,,US,0,,,High Rock Boat Dock Marina,6055 NC Hwy 8,,Lexington,27292,35.7472566817441,-80.1872677994068,NC,US,0,3,
2164,1,Walts Boats Motors,Walts Boats Motors (Nixa),waltsboatsmotors,,,,,B8D5F8D9-8F79-46B0-8ECF-B8E0B5BEB509,waltsboats.com,417-724-9258,417-724-8550,1714,,1,1,1,1,1,2006-03-20 09:23:37.000,,US,0,,,Walts Boats Motors,1421 N US 160,,Nixa,65714,37.0718933240926,-93.3023648172335,MO,US,0,3,
2165,1,Nauset Marine (Orleans),"Nauset Marine, Inc.",nausetmarineorleans,"Nauset Marine was founded in 1961 on Cape Cod. We remain under the same family ownership and management. Nauset Marine has locations inlcuding Orleans and Pocasset, and a full service Marina in East Orleans with an additional Sales Outlet at Burr Brothers Boats in Marion. We are dealers for Boston Whaler and Eastern boats, as well as Mercury, Yamaha, and Evinrude outboard dealers. Nauset Marine is also a well respected Custom boat builder, building custom Downeast boats from 25'-38'.",,,,58AE3D85-6B2A-43E7-BB1A-AC94C769310D,http://www.nausetmarine.com,508-255-0777,508-255-3906,1715,,1,1,1,1,1,2006-03-20 09:36:53.660,,US,0,,,"Nauset Marine, Inc.",45 Cranberry Highway,P.O. Box 357,Orleans,02653,0,0,MA,US,0,3,
2165,1,Nauset Marine (Orleans),"Nauset Marine, Inc.",nausetmarineorleans,"Nauset Marine was founded in 1961 on Cape Cod. We remain under the same family ownership and management. Nauset Marine has locations inlcuding Orleans and Pocasset, and a full service Marina in East Orleans with an additional Sales Outlet at Burr Brothers Boats in Marion. We are dealers for Boston Whaler and Eastern boats, as well as Mercury, Yamaha, and Evinrude outboard dealers. Nauset Marine is also a well respected Custom boat builder, building custom Downeast boats from 25'-38'.",,,,58AE3D85-6B2A-43E7-BB1A-AC94C769310D,http://www.nausetmarine.com,508-255-0777,508-255-3906,1715,,1,1,1,1,1,2006-03-20 09:36:53.660,,US,0,,,"Nauset Marine, Inc.",45 Cranberry Highway,P.O. Box 357,Orleans,02653,0,0,MA,US,0,3,
2165,1,Nauset Marine (Orleans),"Nauset Marine, Inc.",nausetmarineorleans,"Nauset Marine was founded in 1961 on Cape Cod. We remain under the same family ownership and management. Nauset Marine has locations inlcuding Orleans and Pocasset, and a full service Marina in East Orleans with an additional Sales Outlet at Burr Brothers Boats in Marion. We are dealers for Boston Whaler and Eastern boats, as well as Mercury, Yamaha, and Evinrude outboard dealers. Nauset Marine is also a well respected Custom boat builder, building custom Downeast boats from 25'-38'.",,,,58AE3D85-6B2A-43E7-BB1A-AC94C769310D,http://www.nausetmarine.com,508-255-0777,508-255-3906,1715,,1,1,1,1,1,2006-03-20 09:36:53.660,,US,0,,,"Nauset Marine, Inc.",45 Cranberry Highway,P.O. Box 357,Orleans,02653,0,0,MA,US,0,3,
2165,1,Nauset Marine (Orleans),"Nauset Marine, Inc.",nausetmarineorleans,"Nauset Marine was founded in 1961 on Cape Cod. We remain under the same family ownership and management. Nauset Marine has locations inlcuding Orleans and Pocasset, and a full service Marina in East Orleans with an additional Sales Outlet at Burr Brothers Boats in Marion. We are dealers for Boston Whaler and Eastern boats, as well as Mercury, Yamaha, and Evinrude outboard dealers. Nauset Marine is also a well respected Custom boat builder, building custom Downeast boats from 25'-38'.",,,,58AE3D85-6B2A-43E7-BB1A-AC94C769310D,http://www.nausetmarine.com,508-255-0777,508-255-3906,1715,,1,1,1,1,1,2006-03-20 09:36:53.660,,US,0,,,"Nauset Marine, Inc.",45 Cranberry Highway,P.O. Box 357,Orleans,02653,0,0,MA,US,0,3,
2166,1,"Tempo Marine & Sport, Inc.","Tempo Marine & Sport, Inc. (Moline)",tempomarinesport,,,,,119B6F59-3A57-4B5A-956D-3F3F5C348A46,http://www.tempomarine.com,309-752-0868,309-752-0716,1720,,1,1,1,1,1,2006-03-20 09:49:45.003,,US,0,,,"Tempo Marine & Sport, Inc.",1235 14th Ave,,East Moline,61244,41.5173,-90.434648,IL,US,0,3,
2167,1,ACTION MARINE & WATER SPORTS,ACTION MARINE & WATER SPORTS (HOLYOKE ),actionmarinewatersports,,,,,4A5B2BF9-12D3-4E69-AF67-A6843EA4A0F2,www.actionmarineholyoke.com,(413)534-8000,(413)534-8080,1721,,1,1,1,1,1,2006-03-20 09:50:42.987,,US,0,,,ACTION MARINE & WATER SPORTS,1470 DWIGHT STREET,,HOLYOKE ,01040,42.2108661839077,-72.6264806146344,MA,US,0,3,
2168,1,"Norton's Yacht Sales, Inc.","Norton's Yacht Sales, Inc. (Deltaville)",nortonsyachtsales,,,,,D7C9B8C4-E221-4C05-B9EA-46FE3D4964B4,www.nortonyachts.com,804 776-9211,804 776-9044,1723,,1,1,1,1,1,2006-03-20 09:54:20.207,,US,0,,,"Norton's Yacht Sales, Inc.",97 Marina Road,Post Office Box 100,Deltaville,23043,37.5635747367798,-76.3468846555404,VA,US,0,3,
2169,1,"Jackson Marine Sales, Inc","Jackson Marine Sales, Inc (North East)",jacksonmarinesales,"Jackson Marine Sales is a full service marina with a private beach, 175 slips including 37 covered, gas dock, snack bar, boat parts store, bathhouse and winter storage inside and outside. We are an authorized service center for Mercury, Mercruiser, Volvo,Donzi and Regal and Robalo with over 150 used boats available. Financing, Insurance on site. A Hi/Dry rack storage building with forklift service can handle boats up to 33’. We are also a Boat US co-operating marina. ",,,,B4BA1528-1C58-48EE-A0A1-86AEBF9C1DA6,www.jacksonmarinesales.com,410-287-9400,410-287-9034,1726,,1,1,1,1,1,2006-03-20 09:57:16.160,,US,0,,,"Jackson Marine Sales, Inc",230 Riverside Drive,P.O. Box 483,North East,21901,39.5593082009333,-75.9688131944127,MD,US,0,3,
2169,1,"Jackson Marine Sales, Inc","Jackson Marine Sales, Inc (North East)",jacksonmarinesales,"Jackson Marine Sales is a full service marina with a private beach, 175 slips including 37 covered, gas dock, snack bar, boat parts store, bathhouse and winter storage inside and outside. We are an authorized service center for Mercury, Mercruiser, Volvo,Donzi and Regal and Robalo with over 150 used boats available. Financing, Insurance on site. A Hi/Dry rack storage building with forklift service can handle boats up to 33’. We are also a Boat US co-operating marina. ",,,,B4BA1528-1C58-48EE-A0A1-86AEBF9C1DA6,www.jacksonmarinesales.com,410-287-9400,410-287-9034,1726,,1,1,1,1,1,2006-03-20 09:57:16.160,,US,0,,,"Jackson Marine Sales, Inc",230 Riverside Drive,P.O. Box 483,North East,21901,39.5593082009333,-75.9688131944127,MD,US,0,3,
